catv,grav,secu,Num_Acc,senc,occutc,obs,obsm,choc,manv,place,catu,sexe,trajet,locp,actp,etatp,an_nais,count
38,1,2.0,1210800054792,7.0,151,12.0,5.0,40.0,7.0,22.0,10,7,25.0,0.0,0.0,0.0,11932.0,6
38,1,3.0,807200031800,3.0,51,0.0,7.0,20.0,7.0,5.0,5,5,18.0,0.0,0.0,0.0,7904.0,4
38,1,11.0,71235406678613,440.0,8014,427.0,497.0,1217.0,1765.0,1226.0,532,470,1541.0,0.0,0.0,0.0,701184.0,353
38,1,12.0,17153001448004,115.0,2488,235.0,122.0,243.0,103.0,503.0,169,127,238.0,0.0,0.0,0.0,170108.0,85
38,1,13.0,24417801465222,185.0,4160,122.0,165.0,505.0,695.0,848.0,226,173,385.0,0.0,0.0,0.0,240226.0,121
38,1,21.0,807200133541,5.0,1,0.0,8.0,9.0,15.0,4.0,4,5,15.0,0.0,0.0,0.0,7920.0,4
38,1,31.0,403600049021,1.0,2,0.0,4.0,4.0,2.0,12.0,4,2,14.0,0.0,0.0,0.0,4028.0,2
38,1,91.0,201800023476,1.0,5,0.0,2.0,1.0,1.0,2.0,2,1,0.0,0.0,0.0,0.0,2018.0,1
38,1,93.0,201800021635,1.0,5,0.0,1.0,2.0,2.0,1.0,1,2,1.0,0.0,0.0,0.0,1970.0,1
38,2,2.0,605400039559,4.0,63,15.0,1.0,20.0,25.0,16.0,7,5,12.0,6.0,9.0,1.0,5936.0,3
38,2,11.0,1210800058907,8.0,66,13.0,12.0,10.0,6.0,6.0,6,9,20.0,0.0,0.0,0.0,11858.0,6
38,2,13.0,201800029981,2.0,24,0.0,2.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1990.0,1
38,2,21.0,605400048230,4.0,66,0.0,6.0,15.0,1.0,3.0,3,4,5.0,0.0,0.0,0.0,5953.0,3
38,2,92.0,201800003414,1.0,31,4.0,0.0,7.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1948.0,1
38,3,2.0,2219800134191,10.0,314,26.0,5.0,61.0,40.0,32.0,26,14,47.0,15.0,15.0,5.0,21822.0,11
38,3,3.0,1009000017070,5.0,155,20.0,0.0,35.0,5.0,39.0,10,6,25.0,0.0,0.0,0.0,9973.0,5
38,3,11.0,11099000937867,69.0,1375,135.0,61.0,191.0,254.0,164.0,77,77,207.0,0.0,0.0,0.0,109015.0,55
38,3,12.0,403600112044,0.0,6,0.0,0.0,0.0,0.0,16.0,4,4,4.0,0.0,0.0,0.0,4009.0,2
38,3,13.0,201800004316,2.0,1,0.0,2.0,3.0,1.0,1.0,1,2,0.0,0.0,0.0,0.0,1998.0,1
38,3,21.0,2825200357083,15.0,145,0.0,22.0,37.0,125.0,14.0,14,15,55.0,0.0,0.0,0.0,27786.0,14
38,3,42.0,201800006166,0.0,10,0.0,0.0,8.0,1.0,1.0,1,2,1.0,0.0,0.0,0.0,1976.0,1
38,3,91.0,201800000778,2.0,1,0.0,2.0,8.0,1.0,1.0,1,2,1.0,0.0,0.0,0.0,1965.0,1
38,3,92.0,201800001023,1.0,1,0.0,2.0,2.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,2005.0,1
38,3,93.0,201800009163,0.0,16,0.0,2.0,2.0,16.0,1.0,1,2,9.0,0.0,0.0,0.0,1993.0,1
38,4,2.0,1816200064938,8.0,277,22.0,7.0,29.0,31.0,33.0,21,12,34.0,9.0,21.0,4.0,17815.0,9
38,4,3.0,1816200179946,12.0,114,5.0,9.0,36.0,71.0,12.0,21,12,31.0,13.0,18.0,6.0,17758.0,9
38,4,11.0,33498804161283,190.0,3985,334.0,224.0,534.0,708.0,640.0,273,242,645.0,0.0,0.0,0.0,329916.0,166
38,4,12.0,3632400236002,28.0,434,23.0,24.0,62.0,18.0,138.0,35,29,74.0,0.0,0.0,0.0,35927.0,18
38,4,13.0,3430600435124,29.0,231,27.0,28.0,68.0,155.0,88.0,29,25,51.0,0.0,0.0,0.0,33870.0,17
38,4,21.0,3228800663426,13.0,92,0.0,32.0,60.0,146.0,19.0,19,18,77.0,0.0,0.0,0.0,31776.0,16
38,4,22.0,403600070660,3.0,1,0.0,11.0,10.0,17.0,2.0,2,2,14.0,0.0,0.0,0.0,3995.0,2
38,4,23.0,1210800287531,8.0,4,0.0,12.0,23.0,58.0,6.0,6,6,12.0,0.0,0.0,0.0,11817.0,6
38,4,41.0,201800032731,2.0,1,7.0,1.0,6.0,23.0,1.0,1,2,4.0,0.0,0.0,0.0,1968.0,1
38,4,91.0,605400077210,5.0,1,0.0,6.0,14.0,3.0,3.0,3,4,11.0,0.0,0.0,0.0,5974.0,3
39,1,2.0,1009000040388,2.0,57,6.0,12.0,10.0,5.0,5.0,5,5,16.0,0.0,0.0,0.0,9910.0,5
39,1,3.0,201800030295,2.0,1,0.0,2.0,1.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,1982.0,1
39,1,11.0,807200107784,1.0,351,0.0,9.0,5.0,4.0,4.0,4,4,17.0,0.0,0.0,0.0,7928.0,4
39,1,12.0,605400032588,2.0,149,1.0,4.0,6.0,3.0,9.0,4,4,13.0,0.0,0.0,0.0,5963.0,3
39,1,13.0,201800038217,1.0,0,0.0,2.0,1.0,23.0,1.0,1,1,0.0,0.0,0.0,0.0,1973.0,1
39,1,21.0,201800003115,0.0,1,0.0,2.0,7.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,2003.0,1
39,1,91.0,605400033099,4.0,234,0.0,6.0,4.0,3.0,3.0,3,3,12.0,0.0,0.0,0.0,5921.0,3
39,1,92.0,807200078688,8.0,65,0.0,6.0,22.0,4.0,5.0,5,4,16.0,0.0,0.0,0.0,7881.0,4
39,1,93.0,1614400109934,5.0,246,0.0,15.0,17.0,7.0,8.0,8,8,28.0,0.0,0.0,0.0,15812.0,8
39,2,2.0,201800029167,1.0,50,0.0,1.0,3.0,0.0,0.0,3,2,2.0,1.0,3.0,1.0,2002.0,1
39,2,3.0,605400068450,1.0,334,0.0,7.0,5.0,3.0,2.0,5,3,6.0,0.0,9.0,2.0,5839.0,3
39,2,11.0,1009000143620,7.0,58,0.0,8.0,12.0,5.0,7.0,7,7,23.0,0.0,0.0,0.0,9805.0,5
39,2,12.0,201800015631,0.0,77,1.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1982.0,1
39,2,13.0,807200049231,1.0,254,0.0,8.0,5.0,4.0,4.0,4,5,13.0,0.0,0.0,0.0,7838.0,4
39,3,11.0,1412600118702,7.0,304,0.0,14.0,15.0,7.0,16.0,9,10,18.0,0.0,0.0,0.0,13675.0,7
39,3,21.0,201800003115,0.0,1,0.0,2.0,7.0,1.0,2.0,2,2,5.0,0.0,0.0,0.0,2001.0,1
39,4,11.0,2018000130318,11.0,300,6.0,20.0,22.0,10.0,26.0,14,14,23.0,0.0,0.0,0.0,19598.0,10
39,4,12.0,201800038217,1.0,0,0.0,2.0,1.0,23.0,1.0,1,1,0.0,0.0,0.0,0.0,1986.0,1
39,4,13.0,201800001248,2.0,10,0.0,2.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1945.0,1
39,4,91.0,201800038601,1.0,0,0.0,2.0,7.0,23.0,1.0,1,2,1.0,0.0,0.0,0.0,1968.0,1
40,1,3.0,5045000865240,30.0,863,0.0,41.0,39.0,18.0,26.0,26,25,90.0,0.0,0.0,0.0,49376.0,25
40,1,11.0,10897201572342,54.0,1000,0.0,103.0,117.0,71.0,77.0,66,70,226.0,0.0,0.0,0.0,106815.0,54
40,1,12.0,403600040971,1.0,0,0.0,3.0,8.0,2.0,3.0,3,2,4.0,0.0,0.0,0.0,3960.0,2
40,1,13.0,5448600636901,25.0,840,0.0,37.0,69.0,50.0,28.0,28,32,86.0,0.0,0.0,0.0,53252.0,27
40,1,91.0,1614400280161,9.0,272,0.0,20.0,12.0,45.0,8.0,8,9,28.0,0.0,0.0,0.0,15779.0,8
40,1,92.0,403600086609,1.0,155,0.0,2.0,6.0,19.0,2.0,2,2,8.0,0.0,0.0,0.0,3943.0,2
40,1,93.0,6659400923398,34.0,1224,0.0,48.0,71.0,69.0,33.0,33,39,106.0,0.0,0.0,0.0,65166.0,33
40,2,3.0,605400075402,3.0,251,0.0,3.0,4.0,3.0,0.0,9,5,13.0,12.0,7.0,3.0,5820.0,3
40,3,3.0,2623400420168,11.0,467,0.0,18.0,30.0,10.0,3.0,33,15,55.0,20.0,36.0,14.0,25722.0,13
40,3,11.0,1412600204278,5.0,96,0.0,14.0,11.0,5.0,8.0,8,11,11.0,0.0,0.0,0.0,13757.0,7
40,3,13.0,403600059268,0.0,2,0.0,4.0,4.0,2.0,2.0,2,2,0.0,0.0,0.0,0.0,3979.0,2
40,3,23.0,605400093109,3.0,2,0.0,6.0,8.0,3.0,4.0,4,3,6.0,0.0,0.0,0.0,5984.0,3
40,3,43.0,201800022122,0.0,1,0.0,1.0,3.0,1.0,0.0,3,1,5.0,1.0,3.0,1.0,1986.0,1
40,3,93.0,807200142148,4.0,31,0.0,7.0,8.0,4.0,18.0,6,6,9.0,0.0,0.0,0.0,7876.0,4
40,4,2.0,403600008046,0.0,100,0.0,4.0,2.0,2.0,10.0,3,3,9.0,0.0,0.0,0.0,3936.0,2
40,4,3.0,5650400852006,36.0,1157,0.0,41.0,66.0,46.0,51.0,66,42,80.0,43.0,50.0,14.0,55407.0,28
40,4,11.0,8273801328518,47.0,702,0.0,82.0,65.0,55.0,62.0,55,63,136.0,0.0,0.0,0.0,80924.0,41
40,4,13.0,3027000348414,13.0,602,0.0,28.0,28.0,15.0,33.0,23,23,28.0,0.0,0.0,0.0,29649.0,15
40,4,21.0,1412600244780,9.0,262,0.0,14.0,17.0,8.0,7.0,7,7,25.0,0.0,0.0,0.0,13922.0,7
40,4,23.0,1412600158496,9.0,205,0.0,14.0,13.0,7.0,7.0,7,7,28.0,0.0,0.0,0.0,13929.0,7
40,4,41.0,201800031630,2.0,0,0.0,2.0,2.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1994.0,1
40,4,93.0,1816200273073,10.0,281,0.0,25.0,21.0,8.0,43.0,15,14,30.0,0.0,0.0,0.0,17743.0,9
99,1,1.0,605400144921,0.0,0,3.0,3.0,3.0,45.0,0.0,9,5,0.0,0.0,0.0,1.0,5958.0,3
99,1,2.0,1614400113461,5.0,0,39.0,7.0,19.0,12.0,21.0,10,8,38.0,0.0,0.0,0.0,15833.0,8
99,1,3.0,5448600792243,23.0,0,11.0,49.0,81.0,161.0,33.0,38,31,94.0,8.0,7.0,5.0,53275.0,27
99,1,11.0,88792015153799,431.0,0,102.0,789.0,1048.0,2673.0,529.0,485,556,1460.0,0.0,0.0,0.0,870204.0,440
99,1,12.0,2421600447141,10.0,0,15.0,21.0,17.0,35.0,12.0,12,13,42.0,0.0,0.0,0.0,23737.0,12
99,1,13.0,10695401881888,42.0,0,9.0,106.0,92.0,375.0,70.0,60,70,211.0,0.0,0.0,0.0,104979.0,53
99,1,21.0,4036000824905,16.0,0,0.0,38.0,28.0,149.0,22.0,22,20,44.0,0.0,0.0,0.0,39667.0,20
99,1,23.0,1009000190257,5.0,0,0.0,8.0,15.0,14.0,5.0,5,5,9.0,0.0,0.0,0.0,9964.0,5
99,1,91.0,1614400147535,5.0,0,0.0,15.0,18.0,22.0,8.0,8,10,29.0,0.0,0.0,0.0,15929.0,8
99,1,92.0,1210800211267,6.0,0,13.0,3.0,6.0,18.0,6.0,6,7,28.0,0.0,0.0,0.0,11830.0,6
99,1,93.0,4439600750652,16.0,0,1.0,37.0,35.0,149.0,22.0,22,24,47.0,0.0,0.0,0.0,41560.0,22
99,2,2.0,1412600082088,6.0,0,0.0,8.0,9.0,7.0,1.0,19,7,13.0,10.0,37.0,6.0,13839.0,7
99,2,3.0,1614400234868,11.0,0,13.0,10.0,17.0,5.0,13.0,18,10,19.0,2.0,3.0,2.0,15847.0,8
99,2,11.0,1009000206490,1.0,0,21.0,10.0,7.0,12.0,5.0,5,5,33.0,0.0,0.0,0.0,9957.0,5
99,2,92.0,605400101559,1.0,0,13.0,3.0,10.0,35.0,4.0,4,3,19.0,0.0,0.0,0.0,5926.0,3
99,2,93.0,403600079040,0.0,0,21.0,4.0,4.0,0.0,8.0,4,2,18.0,0.0,0.0,0.0,3986.0,2
99,3,2.0,2623400205524,9.0,0,15.0,13.0,33.0,58.0,10.0,25,16,65.0,19.0,6.0,6.0,25741.0,13
99,3,3.0,8072001311540,34.0,0,26.0,52.0,39.0,144.0,27.0,84,50,110.0,59.0,67.0,26.0,79197.0,40
99,3,11.0,9081001229827,49.0,0,50.0,67.0,102.0,245.0,69.0,57,66,116.0,0.0,0.0,0.0,89103.0,45
99,3,12.0,1412600206098,4.0,0,0.0,12.0,16.0,41.0,8.0,8,9,19.0,0.0,0.0,0.0,13909.0,7
99,3,13.0,2018000387610,9.0,0,3.0,14.0,16.0,16.0,10.0,10,10,14.0,0.0,0.0,0.0,19914.0,10
99,3,21.0,7063000893776,39.0,0,0.0,74.0,105.0,251.0,36.0,36,36,119.0,0.0,0.0,0.0,69301.0,35
99,3,22.0,201800011495,2.0,0,0.0,9.0,1.0,1.0,1.0,1,1,2.0,0.0,0.0,0.0,2004.0,1
99,3,23.0,201800039038,0.0,0,0.0,2.0,1.0,0.0,1.0,1,2,1.0,0.0,0.0,0.0,1952.0,1
99,3,31.0,201800034201,2.0,0,0.0,2.0,1.0,0.0,4.0,2,1,5.0,0.0,0.0,0.0,2014.0,1
99,3,42.0,201800026240,1.0,0,0.0,2.0,1.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1954.0,1
99,3,43.0,403600053703,1.0,0,0.0,4.0,9.0,20.0,2.0,2,2,1.0,0.0,0.0,0.0,3970.0,2
99,3,91.0,3228800386440,15.0,0,35.0,29.0,13.0,78.0,17.0,17,18,59.0,0.0,0.0,0.0,31779.0,16
99,3,92.0,3027000471851,17.0,0,0.0,33.0,37.0,111.0,16.0,16,16,41.0,0.0,0.0,0.0,29729.0,15
99,3,93.0,8879201595995,23.0,0,44.0,89.0,40.0,223.0,52.0,50,59,100.0,0.0,0.0,0.0,87240.0,44
99,4,1.0,201800048307,0.0,0,1.0,1.0,1.0,15.0,0.0,3,1,0.0,4.0,3.0,2.0,1936.0,1
99,4,2.0,2421600272527,9.0,0,26.0,12.0,22.0,26.0,15.0,22,16,57.0,11.0,10.0,6.0,23775.0,12
99,4,3.0,16547602629028,64.0,0,40.0,106.0,137.0,489.0,26.0,194,118,272.0,159.0,159.0,66.0,162519.0,82
99,4,11.0,47624808128893,256.0,0,86.0,409.0,602.0,1341.0,393.0,316,348,750.0,0.0,0.0,0.0,467785.0,236
99,4,12.0,4843201177622,25.0,0,0.0,38.0,41.0,193.0,25.0,25,27,72.0,0.0,0.0,0.0,47770.0,24
99,4,13.0,8677401831538,43.0,0,7.0,81.0,95.0,358.0,51.0,48,49,125.0,0.0,0.0,0.0,85371.0,43
99,4,21.0,14327802195950,75.0,0,1.0,136.0,147.0,508.0,77.0,77,81,213.0,0.0,0.0,0.0,140708.0,71
99,4,22.0,201800039734,1.0,0,0.0,2.0,1.0,0.0,1.0,1,2,0.0,0.0,0.0,0.0,1999.0,1
99,4,23.0,2018000340759,12.0,0,0.0,20.0,28.0,58.0,10.0,10,15,11.0,0.0,0.0,0.0,19815.0,10
99,4,31.0,1009000168974,0.0,0,0.0,10.0,9.0,6.0,16.0,10,7,25.0,0.0,0.0,0.0,10071.0,5
99,4,32.0,201800014798,1.0,0,0.0,2.0,7.0,14.0,1.0,1,2,5.0,0.0,0.0,0.0,2009.0,1
99,4,42.0,403600095913,2.0,0,0.0,4.0,0.0,0.0,2.0,2,2,6.0,0.0,0.0,0.0,3981.0,2
99,4,43.0,605400097483,4.0,0,0.0,6.0,16.0,13.0,3.0,3,3,6.0,0.0,0.0,0.0,5903.0,3
99,4,91.0,6255801198745,32.0,0,15.0,55.0,47.0,208.0,30.0,36,39,94.0,2.0,18.0,4.0,61576.0,31
99,4,92.0,2623400459047,9.0,0,1.0,18.0,41.0,135.0,17.0,14,14,44.0,0.0,0.0,0.0,25821.0,13
99,4,93.0,21592603928668,62.0,0,63.0,192.0,137.0,423.0,108.0,113,137,299.0,3.0,3.0,1.0,212288.0,107
